filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,spectral_contrast,spectral_flatness,tonnetz,estimated_tempo,genre/label
reggae.00003,0.39132082,0.09423468,1923.983365813952,2107.8784852736835,4154.824876342395,0.08493448263351393,-201.12231,104.141495,-15.468362,30.807064,14.258642,31.426044,-7.866822,17.962183,-4.0520988,16.943932,-11.215212,12.124524,-5.2890635,-0.6868353,-1.384482,3.9319398,-5.864139,1.0424937,-2.9826686,-1.3605635,23.093614138768285,0.0060135284,-0.0051144344090056516,151.99908088,reggae
reggae.00058,0.3718656,0.09118895,2631.7438021010457,2827.7733008572004,5699.682201468169,0.11201028262867647,-169.31085,83.91326,11.205368,12.136757,21.080023,9.531421,0.93678194,2.201925,0.8773476,1.6380244,-0.4170919,0.74680775,-4.790973,-1.7369139,-2.0928621,-1.4208258,-4.665372,-0.2078832,1.9570229,-1.2612766,17.873202818259024,0.032684114,0.0015031960716493419,123.046875,reggae
reggae.00063,0.41596448,0.097634174,1910.489131013036,2114.9891417137364,3939.776176712461,0.0833796923374613,-168.53738,109.54557,-20.665651,38.958218,7.961625,0.33672264,6.038666,4.087101,-1.3607601,0.119307384,0.24277177,0.3509809,5.3017936,3.6838424,2.8505924,4.475799,0.80883676,3.0060058,1.5222715,2.4541585,18.48979323130029,0.01611702,-0.000845390883682148,92.28515625,reggae
reggae.00048,0.39026356,0.12019072,2672.9211054038606,2549.5182836742647,5607.424426004983,0.11121021188080496,-123.72073,66.21992,8.167526,49.77516,8.539274,25.891949,-5.4079194,12.881187,-2.5535862,6.7953815,-3.5760653,7.644179,-2.053894,4.920144,3.6658766,4.1121454,-2.0496192,6.7791486,-2.8304708,-2.376489,19.50407624016268,0.030747904,-0.0009439451894833669,89.10290948,reggae
reggae.00012,0.4273568,0.07560821,2300.0200859388265,2303.6995779968024,4919.953583047117,0.1137952302631579,-191.13612,96.33983,-17.646765,24.863497,-0.8631708,26.338835,-12.906711,19.630138,-9.784373,16.969439,-8.59366,11.416148,-8.21215,5.9592633,-1.8578129,5.961274,-8.06057,3.396343,-2.62979,-0.7980726,21.513408089251804,0.012899086,0.006722371267003546,129.19921875,reggae
reggae.00009,0.38302165,0.08667048,1609.6414580619628,1990.6988332814403,3269.546896163893,0.06057597535313467,-232.62433,131.23941,2.6970134,18.3737,11.351663,22.926807,-10.464259,16.754791,-15.247324,15.531519,-8.377221,8.026784,-3.7762508,3.1210923,-1.406352,3.2619176,-4.0985966,2.9411361,0.38120753,0.007292331,22.035071717632164,0.005366116,0.007243958801841887,161.49902344,reggae
reggae.00044,0.44930536,0.15251897,2454.135359903637,2820.835869811917,5582.10791242381,0.08757694586880804,-104.221504,83.94381,18.8845,28.94894,10.635587,9.31776,9.311915,6.52371,3.006249,2.4940336,2.7936792,-0.2013587,3.106801,-2.2062666,-1.7411153,-1.5283635,-0.2692464,-0.9335503,-0.9448951,-3.5317814,17.557084958603625,0.038811535,0.010791495368816618,172.265625,reggae
reggae.00015,0.3585194,0.1319713,1923.622473447671,2314.408808427895,4493.381162472185,0.06821916420762383,-157.69923,109.837585,8.46579,41.798454,5.115768,25.761774,-12.969225,22.06246,-15.520224,14.372487,-11.921462,11.604457,-10.623167,4.128474,-4.0555024,3.4662006,-8.412673,1.779553,-5.2406106,-1.4608785,21.53195866551242,0.0039717145,-0.009673337658057063,129.19921875,reggae
reggae.00049,0.37064275,0.13295162,2322.8624317993585,2804.136860082058,5451.950366135352,0.08073911873548761,-121.46713,89.5774,23.787512,32.771267,8.859362,-2.615542,6.630305,1.7692274,-2.950026,-3.1006465,-0.6977708,-5.427796,-6.547105,-4.7019763,-3.2812395,-6.463206,-6.658291,-4.413391,-3.1621404,-3.9800878,18.750743726244636,0.021238245,0.012748127858771061,95.703125,reggae
reggae.00079,0.47624943,0.080633625,3002.8517043895395,2214.5246177933923,5293.851322138642,0.18643386888061145,-155.65532,57.02556,-35.260574,33.290325,-14.1920805,25.286222,2.5364509,4.2535686,8.49501,4.572786,2.8271866,2.5778458,2.829551,3.6206474,-2.8677716,-7.49887,0.19095524,-1.4609809,-2.1746707,-0.057078455,16.833080029049963,0.05697456,0.004605305422548402,151.99908088,reggae
reggae.00066,0.3892295,0.12917672,1629.1886760787374,1886.452718494085,3258.8302942990517,0.06711183908184984,-147.06801,120.10499,-21.596647,39.654774,6.949637,15.096129,-1.0165282,15.945046,2.531154,4.5108886,0.015021876,4.3355536,4.637523,4.007742,3.0507345,0.54245645,-6.143036,-1.6495622,-0.7238479,0.2050325,19.83983776510077,0.0088814655,0.012348234609963654,161.49902344,reggae
reggae.00013,0.36197373,0.11170806,1606.6095162270765,1974.4840574083523,3432.7792424535605,0.07054114563177244,-206.4568,122.63627,-0.6030855,29.356478,10.26781,28.20636,-9.9030075,13.368572,-8.427186,11.27907,-7.268963,7.080126,-10.3327,1.9449638,-6.526792,-0.21162201,-7.5427003,0.42164516,-1.6569934,-0.16426015,22.511474370401043,0.00271862,0.0014907439493841408,123.046875,reggae
reggae.00018,0.39451346,0.10641276,1907.3629374702616,2124.5017774433823,4220.3244802752515,0.07739862495162539,-170.89963,107.73136,-1.7490193,46.434185,-0.18311052,24.948269,-10.665595,18.076271,-10.781847,11.147688,-7.247944,6.198294,-6.4572663,2.0426204,-2.435764,2.5549555,-4.0378847,0.7889287,-3.7594163,-1.6796365,20.09564740405769,0.0073660505,-0.0009608282818992407,151.99908088,reggae
reggae.00027,0.40360606,0.12776397,2086.479794915433,2318.171940097252,4678.546709468121,0.08737815644349846,-177.59467,89.95638,4.622019,40.154556,0.16951054,23.179495,-9.902901,12.768669,-7.3086257,18.729052,-5.727551,6.123642,-9.925941,0.27724406,-8.231936,3.8828304,-6.8585753,2.1841428,-2.3653443,1.8335528,21.19915976312873,0.008040419,0.008780223802000189,135.99917763,reggae
reggae.00007,0.38602182,0.090597466,1754.1606228972603,2026.1269641398383,3768.8688768321886,0.07391149562209752,-192.2386,116.51352,-10.9453945,29.902363,-0.65375835,21.420296,-11.902586,18.630104,-13.080769,14.458561,-7.386016,4.8320303,-2.8131168,3.1155107,-1.6221011,-2.3896015,-6.5177155,-1.4094684,-5.537952,-2.5554168,22.62447899001331,0.0049577984,-0.006548223542318631,151.99908088,reggae
reggae.00043,0.33478862,0.11068699,1484.6690470658905,1644.180464446538,2775.1415524320337,0.07602637323432662,-164.6678,142.7044,-41.48307,41.23905,16.19014,-5.568726,7.646247,5.6156726,0.8020012,-10.481119,-2.345104,-0.4922507,-3.0657027,-0.6140903,1.1329186,0.73058116,1.0421327,1.9837831,3.4995532,5.308147,19.48666905569402,0.0033858032,0.02103986042549488,151.99908088,reggae
reggae.00032,0.48696268,0.06391993,1510.735855363444,1850.2240292981012,3318.9799305824304,0.0658639252370356,-243.78369,123.34751,-15.573925,38.887398,6.4891095,25.515184,3.0359676,17.178474,-0.21330601,8.982955,-2.4885674,6.762694,-3.453922,3.2592232,-3.4331915,-0.47833535,-2.533978,-1.8622589,-4.9673715,-2.7185678,20.464860829663085,0.0038015917,-0.005873713178316615,151.99908088,reggae
reggae.00039,0.5073101,0.10388151,1312.6088228325912,2137.4016748534173,2648.367319018479,0.02594957853618421,-300.38733,99.23192,53.028397,43.241455,18.888485,24.841612,-7.9668875,22.169168,1.7803006,24.798548,8.397503,20.717537,2.8065338,9.562357,1.1161005,5.9070473,1.1202205,4.189943,-2.210764,-2.0234962,21.72591773638858,0.0017665477,-0.010532286181261525,151.99908088,reggae
reggae.00000,0.32890907,0.09418898,2133.3401489392495,2289.8972479939875,4801.7626310649675,0.09781082200561146,-159.45345,104.844696,-10.300993,34.66187,-4.966026,26.812532,-21.949507,23.457418,-14.025088,19.589756,-8.304609,9.711855,-10.072361,1.4187247,-6.505015,1.074712,-9.212255,3.282848,-0.76554084,3.7634788,23.40822577357202,0.0054880176,-0.00787589199518139,123.046875,reggae
reggae.00092,0.3988751,0.09221403,2170.828526422922,2054.8034602489884,4307.148955259529,0.12004009046052631,-138.14348,101.4628,-35.31612,36.172173,-9.501,14.765857,-0.24271773,11.530284,-2.110762,3.4153776,4.2102256,0.14168338,9.006069,2.7631247,6.236765,5.7374573,-7.9422836,5.2041116,-1.4886355,0.45369974,17.967168301505378,0.015144956,0.006380603325404793,143.5546875,reggae
reggae.00035,0.45845968,0.07324233,1699.7201916827823,2030.5413145576413,3787.1854327411475,0.061317467468072755,-223.3514,114.22392,-4.4333434,40.200417,-5.1012154,24.6818,0.7148759,17.051825,-2.3666506,11.156204,-3.081421,6.1333475,-5.6824102,3.5151026,-5.482364,0.027758665,-4.845382,-0.70119655,-3.637034,-2.7999196,20.455389452819116,0.007019405,-0.00751851126836333,107.66601562,reggae
rock.00053,0.40776882,0.1891068,3021.885182157155,2574.7208270853143,6144.646177498549,0.17820640540344426,-5.4767456,66.123795,-24.484667,33.03866,-1.8753294,20.056965,-7.656486,17.033157,-12.1341,16.95897,-8.039254,12.236341,-10.059608,11.485626,-9.032425,8.50913,-11.862927,6.6891613,-9.610274,6.168249,21.041208929741458,0.044523183,0.023119143929456,117.45383523,rock
rock.00071,0.45432985,0.16101922,2017.1184761341663,2203.9523808282834,4554.880790592347,0.09074775058049536,-80.90472,111.46125,-18.623165,48.640934,-13.317788,34.644745,-12.88049,24.727585,-14.628362,19.273943,-7.6083245,13.570186,-11.962223,9.317344,-6.0068808,4.8211365,-8.473787,3.3200064,-4.575611,1.9695537,23.671203841009262,0.003625082,-0.011645544247696257,112.34714674,rock
rock.00069,0.31147864,0.04702557,2559.859106650773,2334.746245807842,5350.459313171198,0.13762615192047215,-204.29085,86.780365,-12.94036,56.11166,-12.863327,21.785065,-28.850988,19.88036,-32.543983,11.446436,-12.545882,4.609963,-4.344041,1.9231619,-7.9464145,4.2426677,-11.018842,-1.5425358,-4.553522,-2.9569888,27.521284575577056,0.005178372,0.01571179397488087,172.265625,rock
rock.00050,0.3942599,0.14123563,1547.2826211676208,2047.3664793161547,3461.0624047624806,0.05065842383417183,-150.44365,126.1776,12.882501,36.133038,-5.080084,17.391169,4.822921,11.760449,-6.7362,9.68698,-2.7143097,9.487385,-0.14648126,7.449875,-2.980841,5.396482,-5.3779817,4.675408,-1.6938356,4.9892535,21.691739776578824,0.0046506636,-0.014954298496301576,123.046875,rock
rock.00038,0.4112934,0.21917616,2622.8130422968097,2422.391443943229,5463.78362791457,0.1373797437354876,-23.544218,77.93684,-30.847427,26.19224,-5.6590586,21.120462,-4.0804286,21.596245,-9.905144,14.823847,-8.710006,9.561053,-9.813227,13.3632145,-7.827995,8.543344,-7.970822,7.5424213,-5.108831,8.0315075,22.145165095699273,0.018291691,-0.0021181501031910343,135.99917763,rock
rock.00096,0.3986929,0.07646138,2000.012690789248,2058.998330516134,4135.574992743808,0.09766796572658669,-143.37607,117.555725,-33.488415,50.390537,-9.574819,24.014227,-19.335264,21.035276,-22.930347,11.492852,-13.545306,14.504462,-16.692802,4.298385,-4.3540072,3.610486,-10.59357,1.4941665,-6.952595,-3.4225175,26.655602408421213,0.0034242242,-0.011208260484417875,117.45383523,rock
rock.00067,0.39280185,0.1002055,2404.1023552308593,2327.126106657914,5193.14359777114,0.11984054518188854,-124.75341,96.229904,-11.01639,54.672215,-15.088716,19.00107,-20.356796,26.356497,-19.640232,16.17585,-13.163128,9.886542,-11.966155,0.8671539,-7.0406423,3.2687082,-6.9103723,0.13806257,-8.232615,-2.0998795,25.80335207466052,0.0051943576,-0.009096340849169972,103.359375,rock
rock.00079,0.36006236,0.11675462,2142.5108638348283,2098.2206648699344,4470.1313030609035,0.109074170375387,-92.34117,113.48549,-28.685186,49.289444,-20.832483,28.898039,-19.600246,18.39858,-14.005676,15.124863,-15.7727585,11.968708,-12.864212,1.0280555,-10.4299555,-0.78709865,-13.19563,2.885318,-3.1445737,0.41433084,25.7948917313669,0.004400028,0.014050777643718928,123.046875,rock
rock.00033,0.32348362,0.12785816,1596.7256343710374,1804.20317486552,3305.3716795363293,0.07428224167956657,-124.16832,136.08386,-24.949545,36.182846,-4.1537843,14.737867,-13.570427,10.202324,-7.581967,1.8096607,-12.552401,2.3545299,-9.075099,2.7107112,-7.1724753,1.6461872,-4.127026,3.125644,-5.676837,-0.073072284,23.11658923642704,0.003583705,-0.01639014232573922,117.45383523,rock
rock.00002,0.43688944,0.1486485,1866.9420319089916,1972.7592625273435,3914.9679933908187,0.07668472148316563,-121.16087,118.55967,-28.543789,43.751656,-7.6136594,22.489887,-12.835805,18.620016,-11.042119,12.772429,-6.956775,13.8416395,-2.6208856,6.7964406,-3.1406436,5.3691707,-2.06055,0.77640045,-1.2897829,-0.48852682,24.05030385644697,0.0035746724,-0.015551493092426446,107.66601562,rock
rock.00046,0.3611389,0.12053912,2229.47309500923,2232.408828343334,4578.963978297939,0.11506922104779412,-91.01711,102.74649,-24.852745,27.190735,-0.5562717,16.255047,-19.916237,3.6118405,-12.960578,14.534536,-6.594072,9.935385,-12.153073,6.4577317,-12.067673,5.3609743,-4.7814918,5.3282433,-9.090975,3.1859016,23.5425303856328,0.012825441,-0.0009256153168861433,103.359375,rock
rock.00075,0.40861174,0.12693802,2291.9156347575963,2342.5318765808156,5074.085984362906,0.11153938600522446,-114.924995,96.69004,-5.8410506,53.4536,-15.367116,35.85545,-18.978546,23.831495,-13.54486,18.183561,-10.056955,10.643996,-13.970328,7.8837876,-7.4036617,3.6116328,-8.275401,0.046713766,-8.719703,-0.93008435,24.61886358653528,0.004722512,0.007026726945181263,117.45383523,rock
rock.00026,0.38315502,0.1527594,2257.1642352752438,2141.0275877679283,4591.138904677825,0.12285413240131579,-60.047825,108.12107,-33.32247,49.39703,-18.830221,29.089651,-15.233704,23.52125,-21.530933,20.381529,-15.247096,10.701844,-11.293011,4.7017,-9.739747,4.470818,-9.822299,1.016007,-2.407324,-1.342756,24.663003191855175,0.004907164,-0.005481806956246706,112.34714674,rock
rock.00084,0.3567611,0.10687121,2571.4619671291707,2364.063830559058,5371.825850637336,0.1390974204237616,-95.67178,93.84359,-19.519701,47.399387,-17.485582,34.353035,-19.583559,23.029596,-17.03682,17.924803,-19.26311,14.124867,-16.06445,5.6064234,-11.433524,6.241137,-7.8082595,7.381875,-4.1052585,-0.1368446,26.229812788099537,0.007325879,0.011573934191387242,129.19921875,rock
rock.00029,0.41837648,0.18011102,2339.936390061816,2288.9882004377723,4996.31978793779,0.11073553599071208,-49.97987,95.73677,-17.997522,51.217976,-11.360217,29.122663,-13.461336,15.573419,-14.426637,13.321622,-11.918532,7.8097277,-8.523905,9.935272,-7.53458,2.663789,-10.198515,2.002909,-11.273115,0.7347916,21.975976966042992,0.013731941,0.014343539080915133,123.046875,rock
rock.00056,0.48831147,0.1747906,3003.1218200549433,2602.0116250138253,6133.18791345177,0.16989995525348298,-17.163473,72.6771,-9.437854,41.988995,-8.681824,22.935266,-9.853573,19.726294,-13.224044,14.447087,-7.0675893,9.99379,-9.276155,6.840757,-10.442921,8.31529,-9.239238,9.624733,-8.093774,7.679009,20.053509651138672,0.04276877,0.007912367569427798,135.99917763,rock
rock.00060,0.40487492,0.10269702,2414.5159400265434,2471.159809390862,5272.176453203609,0.12253440644349846,-92.01617,96.72706,-13.744673,23.545189,-2.4759886,19.788263,-7.3711276,12.279016,-12.094661,10.599716,-11.261387,9.081605,-11.396599,10.1004715,-7.0824256,8.5845585,-7.7308846,6.266065,-12.163554,3.98335,21.289720017964303,0.02095882,0.010497781219535275,89.10290948,rock
rock.00001,0.36554357,0.1805829,1522.4796857684778,1834.5591627670933,3257.6053017064146,0.054969433291408666,-111.590836,134.79568,-25.270964,42.142788,-3.6127808,29.017445,-11.023663,15.339159,-14.738668,9.112246,-4.744704,10.081161,-4.732223,3.6098201,-5.4514937,3.2165449,-4.7385306,-1.7364044,0.4225472,-5.701656,25.9813788628349,0.001500668,0.0026524173695054282,151.99908088,rock
rock.00000,0.38754803,0.12917635,1988.2806223565474,2085.4107539844185,4212.749526079963,0.09014382377128483,-117.44672,110.4457,-24.302507,41.806526,-12.942675,24.160757,-16.287724,15.9516735,-14.24529,13.291842,-11.363071,8.878734,-11.826865,2.3008122,-6.180685,1.8850307,-7.7126822,1.7372752,-1.9345028,-2.0872104,25.132813536757325,0.0031833458,-0.018834283893021067,123.046875,rock
rock.00065,0.39517298,0.11472943,2289.5770661691126,2097.6441414047586,4721.988113450561,0.129076316998839,-95.94877,104.77808,-37.95786,53.601803,-21.610628,28.384207,-18.240385,25.457544,-11.855334,17.08636,-9.5888605,10.432673,-8.920737,1.8672653,-3.8523374,1.9824102,-6.4092855,4.7266364,-9.223658,-4.513762,25.078178373439652,0.0036701716,-0.0026219100367076806,123.046875,rock
rock.00037,0.4515178,0.11322518,2451.1504907067088,2206.6601126687697,4693.829950385788,0.14323231605553405,-79.89121,91.8036,-33.083355,42.838806,-6.4797053,15.542836,-6.8848467,18.608091,-16.516247,13.171847,-9.483533,9.362276,-11.432491,4.318169,-11.70879,4.358462,-14.682718,3.54718,-11.671627,1.6113474,22.428284683695992,0.01835084,0.021898389304131835,129.19921875,rock
rock.00030,0.39027599,0.09643806,2789.9634222150635,2667.764616562009,6081.4382263750485,0.11315313286087461,-139.48482,79.11098,21.57722,45.810806,-14.317429,32.77758,-16.445593,20.63313,-17.15701,12.052741,-13.776606,5.712219,-14.927096,7.9941196,-9.769389,5.480672,-7.819525,7.4506836,-7.590967,4.4445705,22.987101579532947,0.014304247,0.0031805868500322607,117.45383523,rock
rock.00077,0.45525298,0.12878378,2175.0476314029333,2333.384917681076,4966.678300509143,0.10609232899574303,-105.34085,103.900375,-12.312226,45.588226,-13.346019,28.675901,-11.583842,26.497309,-15.542162,20.845999,-11.502941,13.467686,-13.284957,7.246275,-6.286584,5.4677534,-6.0683517,-1.8072416,-7.7046804,-3.9683664,24.428091966529223,0.004579335,0.005611206419357227,107.66601562,rock
rock.00011,0.34321812,0.12345388,1528.6196445906019,2023.298611878731,3397.887786770753,0.05431599808920279,-170.38611,120.05956,6.2452993,54.320965,3.3019917,23.934568,-6.412161,25.63433,-9.874342,13.912675,-14.617717,6.1955857,-13.730559,0.78326315,-10.373781,-0.11254491,-4.0930257,0.7978493,0.9588891,-6.3775563,26.264175844749,0.001211764,0.010807848597778608,117.45383523,rock
rock.00025,0.41507035,0.1491845,2505.268600657893,2107.9695252237866,4726.16308820506,0.15792081378192724,-48.06738,97.21398,-45.36041,53.45873,-23.85511,22.105844,-19.793158,20.27729,-22.153233,22.637354,-19.821867,9.916888,-12.892917,4.027555,-8.480254,6.112638,-8.824837,2.2418606,-1.8611075,-2.5900774,24.451648788205958,0.0064769955,0.002439295859483092,103.359375,rock
rock.00010,0.39819607,0.15355515,1849.3093275170208,2169.4429525504447,4174.383091409878,0.07166585538409442,-109.843956,116.19362,-6.4131866,47.37967,-10.236995,21.56744,-17.958038,25.070387,-8.801873,14.04779,-18.866182,8.952479,-11.63487,1.9654456,-10.499568,-0.4367569,-11.502416,-6.9200807,-3.7709165,-3.3798764,25.767341182098324,0.0022996922,0.00025325971919901993,161.49902344,rock
rock.00007,0.35930645,0.15711875,1275.5425440123145,1718.8721184959713,2663.1755628083883,0.04715239817143963,-140.91711,149.98796,-10.733923,39.398914,0.932718,20.715364,-11.831914,16.761854,-13.656601,10.521288,-9.511434,4.899904,-8.498595,2.321119,-6.4798884,-1.7163913,-6.3477287,-4.9408135,-2.2998047,-2.1139395,26.207413854736785,0.00093460473,-0.0028150917214960587,89.10290948,rock
rock.00068,0.40207636,0.09125828,2457.6386193922995,2387.485389543203,5384.125776261368,0.11826194550599846,-122.45687,93.699326,-16.627125,54.835464,-13.18574,32.70277,-19.039053,25.63676,-26.061003,18.223713,-16.818453,11.140496,-9.200044,7.5197926,-12.01137,3.1726978,-10.180494,1.1496732,-9.811672,-3.1863058,25.490777186980278,0.0051654927,0.00912664788719513,123.046875,rock
rock.00094,0.38917994,0.101992235,2620.880310090751,2199.3266145914604,5070.302673906734,0.14667371625870743,-91.70793,82.18253,-48.47095,58.08953,-10.043362,29.35328,-19.036007,24.554832,-19.033442,19.640469,-18.495415,8.527342,-19.9657,1.6415389,-14.724088,4.561128,-12.612223,2.6476204,-5.8738165,1.5295436,27.123902018644824,0.006572274,-0.024291363856142098,112.34714674,rock
rock.00015,0.34368595,0.0823398,2327.969335883083,2088.5961988932513,4486.831202078899,0.11413196292085913,-175.31917,91.43915,-19.240389,42.145885,-9.36017,9.563584,-12.849336,13.481029,-9.99733,4.570327,-13.647474,6.855582,-10.430604,7.1168933,-5.6972356,0.65448564,-7.9366565,-5.968839,-3.0588703,-0.7768032,25.16405446184986,0.0058201407,-0.01129223075193532,135.99917763,rock
rock.00066,0.36011747,0.042999208,2200.7594955298146,2162.8189198431937,4559.139098176277,0.10705037308920279,-245.82854,96.025764,-22.1456,46.542828,-4.3866444,15.770236,-21.35375,20.169453,-22.254698,7.7749324,-9.631972,1.0741235,-13.174132,0.09405177,-8.168631,0.9038798,-7.788089,-0.7325289,-3.924748,-4.7242312,26.10512177146034,0.0039978,0.0031616302155312906,151.99908088,rock
rock.00080,0.36867282,0.1043703,2598.708669707647,2309.1538964123256,5326.22612637263,0.1496922165247678,-89.09566,95.11438,-24.775074,49.62745,-22.864882,29.118116,-21.55953,19.883165,-16.21672,16.969606,-22.10038,11.414337,-12.396852,5.331955,-7.335029,4.5429544,-9.913593,5.077724,-3.8148077,-0.3807246,26.404726440961014,0.0067161936,0.00033470328671221256,117.45383523,rock
rock.00086,0.3909525,0.07631578,2512.628142724915,2122.356745729089,4814.254222196691,0.14632111068111456,-160.98218,89.96984,-36.71049,48.67488,-13.740059,18.374992,-20.094416,15.479241,-21.152596,11.754345,-11.679536,8.127538,-10.158736,7.15274,-10.158479,2.9735115,-7.749833,0.3851702,-4.501626,-3.1482382,25.017646656400885,0.007836407,-0.007099331572412505,129.19921875,rock
rock.00006,0.34447443,0.18017328,1673.0814447084283,1648.477698656393,3250.247012867647,0.08729123331075851,-98.69999,137.09222,-47.17173,46.909115,-17.551947,10.908661,-14.885236,16.849142,-12.571509,3.8730638,-12.77335,3.0237596,-12.525672,0.037064023,-0.6603357,-5.861001,-8.425647,-2.1579063,-1.8935937,-3.737818,26.199191236871783,0.001158445,-0.0004778797699434234,112.34714674,rock
rock.00093,0.3435774,0.105804965,1934.3708947744606,1872.1700002989194,3739.444054760062,0.09829683569562693,-115.66326,120.605286,-52.02445,43.876053,-7.8911057,20.83511,-17.89216,20.311308,-18.220087,17.979473,-11.400308,7.0786705,-16.0223,3.668544,-7.734006,3.2244763,-7.406347,1.2083178,-10.169055,-1.1898766,26.928731051706567,0.0025058102,-0.021362151166273817,103.359375,rock
rock.00061,0.29951888,0.08827898,1775.396791724851,2331.73208055355,3940.959502890383,0.06485410519059598,-202.16605,110.43932,32.141174,35.63317,0.8948088,19.971018,-9.066394,10.638464,-18.880507,1.2260762,-15.212005,4.7622085,-10.568512,7.4885154,-5.1119323,11.572777,-6.0581346,9.697875,-4.831658,4.271979,22.62505970104,0.005812429,0.011659590900398023,123.046875,rock
rock.00097,0.43213588,0.08162705,2071.521684369103,1917.8083675113153,4021.4423495549536,0.12179367018188854,-126.12922,116.736275,-49.507256,54.29987,-14.87122,23.083256,-13.614829,21.235357,-19.339148,10.938819,-16.7292,11.02179,-18.333755,1.4229779,-11.585974,1.7485672,-12.607289,3.060245,-12.063841,-2.766823,26.267660573859782,0.0039350293,0.0032760502169835505,129.19921875,rock
rock.00032,0.3832953,0.222144,2218.3686695538977,2190.0526744405793,4484.856214021382,0.11405411002805728,-33.56029,95.91352,-27.026487,45.218678,0.19824412,20.305428,-7.935964,13.863526,-8.898906,10.601313,-7.7584476,13.257645,-8.389089,7.5191164,-8.138993,3.7446547,-11.662618,3.8146138,-11.755555,3.1272557,22.91807867191658,0.010151949,0.0052176798112943314,92.28515625,rock
rock.00072,0.4033229,0.16555788,1924.5579527365992,2198.1896060115505,4341.282082194514,0.08166163772252322,-96.28663,113.8198,-3.4305892,48.352177,-11.609083,30.960379,-16.159555,21.156925,-13.515579,17.19386,-8.424691,12.305945,-11.475333,9.002299,-4.9224043,0.7666391,-5.817261,2.8150487,-7.520375,0.065213956,24.686210341941457,0.0030923001,0.00853597327436246,103.359375,rock
rock.00003,0.38002157,0.15126698,1414.6076272827095,1891.2235120374403,3029.8733454370645,0.04306360959268576,-157.08772,131.36557,-2.1224406,36.861057,-0.20859729,32.55792,-1.1082214,20.587194,-11.724795,14.138378,-3.995668,11.698708,-3.301373,5.0607653,-1.7026715,3.39004,-2.2408297,-0.98930097,-1.0777287,0.24824108,24.40459481319541,0.001605394,-0.0003558674200586813,95.703125,rock
rock.00039,0.44237465,0.14414412,2255.9080222234365,2325.559991916964,4622.905379256966,0.11673512178308823,-60.26709,99.70403,-27.659206,25.974827,8.735084,17.028845,-10.782094,15.975837,-7.2640133,9.745731,-12.425489,10.848299,-14.559214,4.2305007,-10.621164,11.405261,-10.226132,4.34012,-13.864894,1.8872561,22.898918596804535,0.014430464,0.00040634435648951434,143.5546875,rock
rock.00035,0.45710397,0.12412438,1670.9393434415597,2132.7579005545817,3818.285244684839,0.054212446183243036,-131.63313,120.28156,-4.824881,43.50093,0.52548945,21.969069,2.6503997,22.76697,-7.8488317,13.661399,0.8568861,11.522066,-4.5355663,8.383761,-5.4712563,6.143769,-6.4352756,4.960831,-11.109297,4.2660193,21.09478790666827,0.0055541843,0.013999578042282529,129.19921875,rock
rock.00021,0.39291966,0.16153313,2152.496350886704,2051.98797361186,4234.174396526702,0.12161528879643962,-56.087242,115.54154,-35.147198,39.023125,-23.306293,19.454268,-18.97187,14.553729,-28.446728,18.680077,-15.026401,6.8492103,-8.441012,-2.2177994,-11.521901,2.2992496,-10.64226,0.29247284,-0.15983509,-0.6774686,24.315669778138552,0.003963096,-0.010017417575000121,129.19921875,rock
rock.00027,0.40244195,0.07918779,2572.475395845493,2308.6814800090756,5278.001417980844,0.13264318885448917,-130.62018,85.17136,-27.291237,41.734207,-7.424607,27.137245,-13.367518,19.053085,-16.27178,19.975357,-7.989591,11.492885,-5.96924,4.07113,-7.903105,6.7326455,-11.991007,5.2607408,-7.496281,0.42016166,22.49968677565516,0.0150886895,-0.010762123250182828,151.99908088,rock
rock.00098,0.36236137,0.083912395,1393.340756138129,1807.390991419303,3005.9651566732778,0.04870114164086687,-225.40248,124.25953,-10.345155,57.161892,9.918017,21.11643,-10.6727915,15.951851,-8.564076,13.039827,-9.1743965,7.7958755,-10.1098995,-0.3010354,-5.1568503,-2.9959342,-4.1792936,1.2603339,-4.6852,-3.9932745,26.40558338223573,0.00090953644,0.019147746045839145,112.34714674,rock
rock.00009,0.37660414,0.12826902,1167.9575113808976,1590.5175809464058,2342.044171312645,0.04248953898993808,-178.95337,154.53282,-5.4883842,22.449705,-2.550871,24.16758,-1.7166119,11.971328,-6.414792,5.2744603,-3.2288296,5.652368,-4.3184676,3.1257586,-5.423149,-8.762706,-11.1057005,-3.2217958,3.9003112,3.4755263,26.05807407474363,0.0010827613,-0.006044617650330396,151.99908088,rock
rock.00022,0.41584548,0.17392562,2336.0313271521095,2104.1258722710904,4581.988960006289,0.13848026618130804,-35.567963,107.87246,-42.4144,34.962505,-28.456717,22.56514,-22.356388,14.974278,-28.612848,16.770979,-19.389812,6.093093,-14.590669,0.95414275,-10.531495,4.3042164,-7.197512,1.6781077,-2.3805933,-1.0052315,23.76401052799481,0.0062186355,0.005646050580073483,99.38401442,rock
